Gene_Name	geneCov_ExACv2	RVIS_ExACv2	MTR_ExACv2
GPSM2	1	36.78396872	55.23070688
GPX7	0.891608392	53.714565	92.27117467
GREM2	1	47.69305963	41.98460024
GRHL3	0.892652672	89.82404692	49.52816534
GRIK3	1	4.907135875	9.401956811
GSTM2	1	62.48289345	12.49348694
GSTM3	0.886685552	51.63245357	56.29595322
GSTM4	1	75.39589443	34.88681758
GSTM5	1	74.54545455	78.10455624
GTF2B	1	35.31769306	8.713020321
GUCA2A	0.783707865	66.22678397	89.17964453
GUCA2B	1	57.08699902	77.5950906
GUK1	0.89047619	74.54545455	99.0852776
H3F3A	0.983293556	48.25024438	0.046315058
H6PD	0.989690722	98.35777126	60.39483587
HAO2	1	50.71358749	45.55085972
HAPLN2	0.803657363	43.58748778	92.57801193
HAX1	1	54.40860215	93.59115382
HCN3	0.957076073	58.64125122	41.84565507
HCRTR1	1	68.87585533	24.74960922
HDAC1	0.930712858	19.09090909	8.695652174
HDGF	0.777310924	44.07624633	17.28130608
HEATR1	0.999243227	95.74780059	55.97174781
HECTD3	0.876219055	11.31964809	25.22433856
HENMT1	1	40.59628543	52.46338216
HEYL	0.691924227	73.91006843	94.39008858
HFE2	1	34.42815249	59.94326405
HFM1	0.971947935	18.32844575	52.35338389
HHAT	0.940740741	81.50537634	78.81665026
HHIPL2	1	76.43206256	63.69478377
HHLA3	0.753715499	54.12512219	98.03161003
HIPK1	0.98997626	5.68914956	22.64227407
HIST2H2AB	1	29.61876833	7.479881897
HIST2H2AC	1	41.09481916	3.033636311
HIST2H2BE	1	54.12512219	1.852602327
HIST2H2BF	0.82566586	50.39100684	8.203554681
HIST2H3D	1	31.45650049	15.04660453
HIST3H2A	1	35.7086999	9.228275343
HIST3H2BB	1	24.55522972	11.24876976
HIST3H3	1	82.92277615	31.01951022
HIVEP3	0.962159923	82.59042033	44.63034794
HLX	1	61.06549365	89.33016847
HMCN1	1	11.30987292	48.72344121
HMGB4	1	79.6285435	92.6532739
HMGCL	0.938613861	30.6744868	45.92716957
HMGCS2	1	36.70576735	33.35263127
HMGN2	0.941979522	43.95894428	35.99837897
HNRNPCL1	1	75.39589443	90.69646269
HNRNPR	1	11.50537634	4.996236902
HNRNPU	0.987747036	11.75953079	6.524633822
HOOK1	0.895200352	13.89051808	47.78556128
HORMAD1	1	70.40078201	36.07943032
HP1BP3	1	10.53763441	7.902506803
HPCA	0.986440678	37.74193548	16.76605106
HPCAL4	1	48.99315738	98.11845076
HPDL	1	59.4916911	81.72292016
HRNR	0.611662966	99.94134897	92.59538007
HS2ST1	1	43.9198436	18.2249754
HSD11B1	1	23.13782991	25.5717015
HSD17B7	1	37.97653959	51.36918891
HSD3B1	1	47.32160313	67.58524865
HSD3B2	1	48.90518084	25.79748741
HSPA6	0.928571429	87.73216031	76.49510797
HSPB11	1	65.72825024	26.63115846
HSPB7	1	52.971652	22.85648121
HSPG2	0.949483776	99.75562072	59.71168876
HTR1D	1	51.00684262	47.33398946
HTR6	0.937640872	32.48289345	61.55271233
HYI	0.672520661	57.2629521	70.97782667
IARS2	1	44.72140762	56.48700284
IBA57	0.682113068	51.68132942	46.00243154
ICMT	0.773823192	47.46823069	7.039888844
ID3	1	60.90909091	19.52179702
IER5	0.611788618	62.01368524	42.19880739
IFI16	1	59.00293255	59.41643027
IFI44	1	49.74584555	63.35899959
IFI44L	1	75.63049853	76.80773461
IFI6	0.734265734	49.02248289	10.29931106
IFNLR1	0.869565217	37.84946237	82.18028136
IGSF21	0.95	49.00293255	45.38875702
IGSF3	1	23.66568915	26.42274069
IGSF8	0.964554243	48.84652981	49.33711573
IGSF9	0.903207965	16.44183773	54.00914722
IKBKE	0.96273013	45.83577713	28.34481561
IL10	1	48.24046921	29.50269206
IL12RB2	1	65.74780059	45.48717652
IL19	0.976047904	62.89345064	88.34597348
IL20	1	72.62952102	72.84779714
IL22RA1	0.995425958	58.04496579	55.93122214
IL23R	0.998961578	47.84946237	40.21883865
IL24	1	51.37829912	95.75638279
IL6R	0.870905588	35.27859238	83.52920743
ILDR2	0.755112474	35.04398827	89.54437562
ILF2	1	22.19941349	1.563133214
INPP5B	0.985038274	22.21896383	82.81132403
INSL5	1	80.16617791	74.15619753
INSRR	0.992709904	28.18181818	39.90042262
INTS11	0.856791339	12.19941349	61.4311353
INTS3	1	3.03030303	5.656226481
INTS7	1	5.161290323	27.88166503
IPO13	0.971024259	12.00391007	9.645110867
IPO9	0.997513984	6.940371457	18.47970822
IPP	0.946949602	28.20136852	24.50066578
IQCC	0.913095957	81.01661779	74.81618711
IQGAP3	0.999801745	84.65298143	56.18016558
IRF2BP2	0.566176471	32.51221896	25.30538991
IRF6	1	25.30791789	9.540901986
ISG15	1	68.01564027	79.14664505
ISG20L2	1	28.75855327	25.98274764
ITGA10	0.968508287	72.39491691	42.55195971
ITGB3BP	0.754026354	45.13196481	83.97498987
ITLN1	1	72.38514174	63.87425462
ITLN2	1	77.13587488	58.17750246
ITPKB	0.976614311	80.53763441	47.84924449
IVNS1ABP	1	36.98924731	16.18711284
JAK1	1	6.314760508	5.760435362
JMJD4	0.980878187	85.30791789	77.42719852
JTB	1	54.58455523	6.871996758
JUN	1	19.31573803	42.65616859
KANK4	0.995695364	83.67546432	77.43877728
KAZN	0.760984848	62.25806452	15.74711978
KCNA10	1	83.8514174	61.6279743
KCNA2	0.891394659	16.35386119	1.360504834
KCNA3	0.891782407	16.94037146	N/A
KCNAB2	0.712089448	27.03812317	11.27192729
KCNC4	0.939577039	31.60312805	24.37329937
KCND3	0.996987952	12.86412512	6.646210849
KCNH1	0.980730897	5.210166178	5.98622127
KCNJ10	1	61.29032258	13.63399525
KCNJ9	0.734401349	39.17888563	2.286805998
KCNK1	1	51.27077224	33.72315174
KCNK2	1	39.13978495	49.99131593
KCNN3	0.951633987	34.63343109	7.653563365
KCNQ4	0.877570093	65.95307918	27.4648295
KCNT2	0.968370517	2.619745846	6.906733052
KCTD3	0.966216216	9.550342131	18.86180745
KDF1	0.963485477	58.80742913	29.1958548
KDM1A	0.895610476	8.34799609	4.058356973
KDM4A	1	38.25024438	11.95507439
KDM5B	0.976911977	2.150537634	31.05424651
KHDRBS1	0.764662757	23.38220919	12.22138598
KIAA0319L	0.997210167	5.581622678	59.34695768
KIAA0754	0.947245565	45.05376344	71.54518613
KIAA0907	0.990511334	9.335288368	51.91918022
KIAA1324	1	49.47214076	66.01053668
KIAA1522	0.908929101	79.00293255	33.68262606
KIAA1614	0.873786408	90.31280547	68.40155155
KIAA2013	0.726607423	31.33919844	N/A
KIF14	0.994465309	86.27565982	53.06547791
KIF17	0.98315321	98.72922776	64.56898049
KIF1B	1	0.91886608	21.69860476
KIF21B	0.969679186	1.397849462	25.62959532
KIF26B	0.872787091	95.09286413	59.26590633
KIF2C	1	17.59530792	15.69501534
KIFAP3	0.965015723	14.9657869	15.37659932
KIRREL	0.840772532	16.5884653	15.71817287
KISS1	1	78.01564027	95.12534013
KLF17	0.984719864	57.94721408	64.81792393
KLHDC7A	1	89.61876833	84.43235107
KLHDC8A	1	32.68817204	45.15718173
KLHDC9	0.96947271	67.37047898	81.17871823
KLHL12	0.941041786	15.89442815	10.70456782
KLHL17	0.823618855	23.46041056	38.61517976
KLHL20	1	30.80156403	4.602558907
KLHL21	0.558693245	43.5483871	32.17159729
KMO	1	38.93450635	15.95553754
KNCN	0.599483204	65.53274682	85.75811961
KPNA6	1	21.68132942	5.04255196
KPRP	1	86.26588465	53.19284432
KRTCAP2	1	35.41544477	99.6410583
KTI12	1	64.14467253	78.16245007
KYAT3	1	64.28152493	80.3392578
L1TD1	0.538047656	61.7888563	25.28802177
LAD1	0.913836478	92.79569892	80.86030221
LAMB3	0.991673605	98.18181818	48.60765356
LAMC1	0.981773998	51.49560117	26.44010884
LAMC2	1	92.16031281	48.97238465
LAMTOR2	1	43.32355816	34.97365831
LAMTOR5	1	64.25219941	83.50026052
LAPTM5	1	68.65102639	48.7581775
LAX1	0.96581876	68.70967742	61.986916
LBR	1	70.96774194	54.46071904
LCE1A	1	65.4056696	51.23024373
LCE1B	1	48.77810362	60.92745904
LCE1C	1	42.01368524	12.82348173
LCE1D	1	72.75659824	39.54727031
LCE1E	1	76.63734115	48.59028542
LCE1F	1	85.48387097	39.30411625
LCE2A	1	72.48289345	25.19539165
LCE2B	1	75.36656891	36.53100214
LCE2C	1	63.13782991	39.84831818
LCE2D	1	67.11632454	72.18201818
LCE3A	1	53.37243402	70.82151334
LCE3D	1	84.71163245	43.78509813
LCE3E	1	71.74975562	90.29120593
LCE4A	1	75.50342131	70.95466914
LCE5A	1	74.49657869	68.7778614
LCK	0.975857687	38.32844575	5.766224744
LDLRAD1	0.826210826	91.43695015	93.86325479
LDLRAD2	0.838323353	54.97556207	77.51403925
LDLRAP1	0.906152242	47.14565005	78.35928906
LEFTY1	0.796945193	86.6568915	99.36895733
LEFTY2	0.890386343	36.48093842	56.97331095
LELP1	1	59.42326491	91.72118335
LEMD1	0.733096085	62.19941349	82.34238407
LENEP	1	53.46041056	13.72662537
LEPR	0.943866944	10.91886608	39.3214844
LEPROT	0.896703297	41.17302053	67.50998668
LEXM	0.877761414	82.46334311	58.83170266
LGALS8	1	54.07624633	84.08498813
LGR6	0.944212889	53.05962854	40.18410236
LHX4	1	52.94232649	94.62745325
LHX8	0.917497733	34.93646139	13.77872981
LHX9	0.993558776	34.08602151	64.4010884
LIN28A	1	47.03812317	69.10785619
LIN9	0.956145413	23.89051808	14.00451572
LINGO4	0.980359147	55.00488759	49.78289816
LIX1L	0.715667311	33.5483871	85.8275922
LMNA	0.898901099	21.60312805	10.05036763
LMO4	1	37.25317693	2.084177618
LMOD1	0.983986748	54.69208211	21.16019221
LMX1A	1	24.08602151	27.52851271
LPAR3	1	43.91006843	56.99067909
LPGAT1	1	37.53665689	9.164592138
LRIF1	1	20.25415445	82.16291322
LRIG2	1	43.50928641	53.52283911
LRP8	0.825573549	37.90811339	65.32160019
LRRC39	0.935018051	61.5542522	43.1077404
LRRC40	0.999463807	89.82404692	74.02304174
LRRC41	0.938989899	31.73020528	7.688299658
LRRC42	1	47.82013685	77.09720373
LRRC47	0.730855856	51.1827957	41.87460198
LRRC52	1	61.67155425	46.77241938
LRRC7	0.996828082	2.355816227	12.41243559
LRRC71	0.622119816	72.57086999	56.71278875
LRRC8B	1	10.66471163	11.56718578
LRRC8C	1	35.01466276	16.11764025
LRRC8D	1	16.98924731	15.67185781
LRRIQ3	0.972090574	94.11534702	76.77299832
LRRN2	1	55.41544477	23.67278411
LSM10	1	44.01759531	17.73866728
LURAP1	0.935082873	69.20821114	61.61060615
LUZP1	1	44.28152493	41.52723904
LY9	1	76.17790811	78.64875818
LYPLA2	1	33.50928641	85.00549991
LYPLAL1	1	68.33822092	95.3627048
LYSMD1	0.948087432	49.67741935	44.31193192
LYST	0.996208857	7.047898338	40.496729
LZIC	1	39.66764418	22.12701905
MAB21L3	1	67.5659824	65.32738957
MACF1	1	0.54740958	19.70126787
MAD2L2	1	39.86314761	13.27505355
MAEL	1	35.91397849	22.81595554
MAGI3	0.977074236	3.264907136	58.0675042
MAGOH	1	47.71260997	0.972616222
MAN1A2	1	16.09970674	10.17773404
MAN1C1	0.939081053	23.65591398	20.49441325
MANEAL	0.797258297	51.67155425	91.98170555
MAP10	0.967557252	60.48875855	73.29357958
MAP1LC3C	1	51.23167155	25.52538644
MAP3K21	0.7435653	67.03812317	N/A
MAP3K6	0.914048756	71.81818182	67.57366989
MAP7D1	0.737065637	61.03616813	33.45105077
MAPKAPK2	0.917501928	51.68132942	3.357841718
MARC1	0.811175337	86.55913978	70.13836624
MARC2	0.854716981	75.18084066	45.70717304
MARCKSL1	0.849662162	54.68230694	95.88953859
MARK1	0.968686458	16.20723363	28.07850402
MASP2	0.889570552	89.55034213	64.60950617
MAST2	0.967507715	24.3597263	19.64337405
MATN1	0.874917709	71.54447703	52.02917849
MCL1	0.850746269	35.53274682	95.42059862
MCOLN2	1	59.40371457	40.28831124
MCOLN3	1	43.53861193	68.82417646
MDM4	1	23.60703812	23.84646558
MEAF6	0.899122807	41.69110459	3.299947896
MECR	1	47.2629521	46.12400857
MED18	1	45.23949169	11.25455914
MED8	0.926439232	41.61290323	39.39674637
MEF2D	0.857409714	15.50342131	16.23921728
MEGF6	0.830607966	99.74584555	83.84762346
METTL13	0.968515038	12.08211144	28.43165634
METTL18	1	53.5483871	94.19324958
MEX3A	0.690491385	21.30987292	11.05772014
MFAP2	0.817241379	57.54643206	62.54848608
MFN2	1	8.269794721	15.81659237
MFSD14A	0.943309163	17.48778104	6.860417993
MFSD2A	0.943586698	29.63831867	23.36015747
MFSD4A	0.898798229	22.11143695	24.53540207
MGST3	1	44.56500489	35.70890986
MIA3	0.957961998	91.77908113	71.40624095
MIB2	0.737610216	97.57575758	66.17263938
MIER1	0.95722483	42.2971652	54.19440746
MIGA1	0.999490316	25.7771261	59.20801251
MIIP	1	89.36461388	94.60429572
MINDY1	0.964150943	51.03616813	23.15173971
MINOS1	1	53.99804497	74.37040468
MKNK1	0.883817427	69.50146628	53.18126556
MLLT11	1	46.04105572	75.89301222
MMACHC	1	90.17595308	49.31974758
MMEL1	0.90568369	76.9599218	69.0731199
MNDA	1	59.43304008	71.67834192
MOB3C	1	49.13978495	76.72089388
MORN1	0.809827696	94.37927664	99.5426388
MOV10	1	10.00977517	17.00341574
MPC2	0.7725	49.3255132	5.355178602
MPL	0.915983607	60.98729228	78.01192613
MPZ	1	36.77419355	68.37839403
MPZL1	0.887951807	23.95894428	77.93666416
MR1	1	57.82991202	80.46662421
MROH7	0.996794872	99.6285435	78.72980953
MROH9	0.636103152	91.73998045	65.40265154
MRPL20	1	45.45454545	37.24888554
MRPL24	1	49.67741935	53.08284606
MRPL37	0.833119384	30.92864125	97.75950906
MRPL55	0.779092702	72.70772239	28.40270943
MRPL9	0.949275362	80.26392962	27.98587391
MRPS14	1	52.08211144	69.6925838
MRPS15	1	63.20625611	64.63845308
MRPS21	1	69.04203324	40.01042089
MRTO4	1	52.27761486	29.92531697
MSH4	0.994111534	22.03323558	73.18937069
MSTO1	0.655524079	81.72043011	82.3655416
MT1HL1	1	81.02639296	98.02582064
MTF1	0.996083551	14.25219941	16.78341921
MTF2	1	21.58357771	8.134082093
MTFR1L	1	60.15640274	94.40745672
MTHFR	1	74.46725318	33.28894807
MTMR11	0.969547694	51.20234604	52.86863892
MTOR	0.998729997	0.215053763	4.318879176
MTR	0.998726439	15.56207234	27.96271638
MTX1	0.519944017	69.9315738	97.3542523
MUC1	0.837491571	63.1085044	93.55062815
MUL1	1	37.3313783	19.67811035
MUTYH	1	42.26783969	96.45110867
MXRA8	0.662975779	39.84359726	31.87054941
MYBPH	0.905442177	50.85043988	40.78040873
MYBPHL	1	89.06158358	55.60701673
MYCBP	0.942073171	57.55620723	44.06877786
MYCL	0.740515933	32.27761486	59.17327621
MYOC	1	84.17399804	42.26249059
MYOG	1	68.0742913	40.30567938
MYOM3	0.965648855	99.51124145	76.73247265
MYSM1	1	46.19745846	30.83424999
NADK	0.851629073	65.30791789	37.87413883
NASP	1	21.69110459	52.44022463
NAV1	0.962803513	2.2971652	14.59503271
NAXE	1	79.40371457	98.48318184
NBL1	0.742666667	52.90322581	41.30145313
NBPF3	0.931000493	91.54447703	91.41434609
NCDN	0.9467028	4.2228739	6.408846176
NCF2	1	67.40957967	26.80483992
NCMAP	1	65.46432063	65.26370636
NCSTN	1	8.113391984	16.8528918
NDC1	0.970855232	22.24828935	24.14751346
NDUFS2	1	34.78983382	14.45608754
NDUFS5	1	52.68817204	68.66786314
NECAP2	1	52.95210166	86.77126151
NECTIN4	1	43.18670577	25.86117061
NEGR1	1	34.85826002	10.36299427
NEK2	0.960544218	40.59628543	16.92236438
NEK7	1	34.34995112	4.53308632
NENF	0.662900188	49.6285435	35.84785503
NES	0.920869209	52.40469208	68.34944711
NEXN	1	16.25610948	60.27904823
NFASC	0.958058435	22.10166178	26.73536734
NFIA	0.847323944	18.59237537	4.805187287
NFYC	0.859164897	31.15347019	20.06599896
NGF	1	54.20332356	10.71614659
NHLH1	1	53.21603128	11.35876802
NHLH2	0.879901961	46.04105572	7.369883633
NID1	0.969371728	84.41837732	64.96265848
NIPAL3	0.965689778	36.54936461	71.57413304
NIT1	0.947416974	27.80058651	55.89069646
NKAIN1	0.675925926	57.69305963	17.34498929
NLRP3	1	13.64613881	7.740404099
NME7	1	71.45650049	49.87552828
NMNAT1	0.961111111	60.77223851	67.15683437
NMNAT2	1	19.99022483	9.691425925
NOC2L	1	73.4115347	34.16314479
NOL9	0.82861124	39.1886608	28.15376599
NOS1AP	1	17.40957967	45.41770393
NOTCH2	0.988606253	1.573802542	16.14658716
NPHP4	0.967448213	99.68719453	66.30000579
NPHS2	0.866101695	45.15151515	62.46743472
NPL	0.796986519	51.27077224	47.99397904
NPPA	1	70.29325513	66.18421814
NPPB	1	75.98240469	46.67978927
NPR1	0.786850153	29.19843597	36.88415446
NR0B2	0.85218509	65.38611926	64.48213976
NR1I3	1	63.55816227	82.55080183
NR5A2	0.981862152	15.98240469	14.29398483
NRAS	1	35.58162268	5.083077636
NRDC	1	7.214076246	20.43651942
NSL1	0.906806283	64.10557185	83.61025879
NSUN4	1	75.11241447	49.53974411
NT5C1A	1	31.03616813	59.57853297
NTNG1	0.986501687	28.69012708	10.83193423
NTPCR	0.993208829	64.05669599	55.95437967
NTRK1	0.870019342	90.65493646	87.19388641
NUAK2	0.937347039	41.81818182	24.43698257
NUCKS1	1	33.35288368	7.311989811
NUDC	0.9192607	50.28347996	31.39582007
NUDT17	0.897536946	68.514174	77.21299137
NUF2	0.927927928	31.50537634	41.03514155
NUP133	0.985158219	23.43108504	35.13576101
NUP210L	0.993130689	4.418377322	22.28912175
NVL	0.969023324	36.05083089	55.94859029
OAZ3	0.861244019	48.0742913	96.35268917
OBSCN	0.898185909	99.98044966	74.57303306
OCLM	1	52.92277615	45.99664216
ODF2L	0.888423989	68.79765396	65.1537081
OLFM3	1	18.35777126	7.468303132
OLFML2B	0.987302977	78.18181818	83.26289585
OLFML3	0.954156954	27.2629521	57.69119435
OMA1	1	80.31280547	58.64644242
OPN3	0.915642916	69.92179863	69.57679616
OPRD1	0.856255546	44.98533724	66.84999711
OPTC	1	68.04496579	64.40687779
OR10J1	1	83.00097752	52.28391131
OR10J3	1	54.95601173	80.35083657
OR10J5	1	72.27761486	34.46419267
OR10K1	1	79.86314761	60.78851387
OR10K2	1	65.83577713	50.11289295
OR10R2	1	93.35288368	45.55664911
OR10T2	1	92.50244379	61.72060441
OR10Z1	1	61.15347019	70.543623
OR11L1	1	84.45747801	65.39686215
OR13G1	1	67.99608993	35.37891507
OR14A16	1	68.05474096	65.773172
OR14C36	1	70.13685239	45.74190934
OR14I1	1	87.68328446	63.4226828
OR1C1	1	53.09872923	81.08608811
OR2AK2	1	77.97653959	73.42673537
OR2B11	0.922431866	94.02737048	40.90777514
OR2C3	1	82.23851417	41.92670642
OR2G2	1	65.55229717	39.18253922
OR2G3	1	88.26001955	76.90036473
OR2G6	1	61.09481916	66.92525907
OR2L13	1	63.93939394	29.53742836
OR2L2	1	88.34799609	43.76772998
OR2L3	1	77.92766373	82.15133445
OR2L5	1	54.85826002	43.73299369
OR2M2	1	65.00488759	69.99363168
OR2M3	1	94.60410557	46.9287327
OR2M4	1	54.55522972	20.50599201
OR2M5	1	93.66568915	46.61031668
OR2M7	1	86.92082111	76.88299658
OR2T1	1	77.51710655	32.86053378
OR2T10	1	72.14076246	86.67284201
OR2T12	1	91.87683284	81.89660163
OR2T2	1	69.02248289	71.81149771
OR2T27	0.910901468	97.28250244	86.99125803
OR2T3	1	88.35777126	88.84964974
OR2T33	1	94.72140762	60.01273664
OR2T34	0.958202717	94.34995112	75.22144387
OR2T4	1	95.27859238	47.49609217
OR2T6	1	89.38416422	47.13715047
OR2T8	0.733759318	95.51319648	78.42297227
OR2W3	1	92.18963832	56.88068083
OR6F1	1	79.14956012	65.33896833
OR6K2	1	86.48093842	80.00926301
OR6K3	1	81.22189638	70.61888496
OR6K6	1	81.90615836	57.56382794
OR6N1	1	85.56207234	49.19817056
OR6N2	1	78.59237537	25.10276154
OR6Y1	1	91.7888563	46.33821571
ORC1	1	25.62072336	47.2239912
OSBPL9	0.956792688	29.6285435	24.96960574
OSCP1	1	35.28836755	39.80779251
OTUD3	0.817959184	50.24437928	65.91211718
OTUD7B	1	15.74780059	25.91906444
OVGP1	1	38.8172043	69.04996237
OXCT2	0.512226512	63.65591398	N/A
P3H1	0.940236011	58.1427175	72.37306779
PABPC4	1	3.734115347	5.829907949
PADI1	0.9917154	87.05767351	78.23771204
PADI2	0.939261419	70.77223851	88.36334163
PADI3	1	98.83675464	77.68772072
PADI4	1	90.99706745	89.97857929
PAFAH2	1	72.6686217	48.60186418
PALMD	1	56.39296188	41.94407457
PANK4	0.985525227	10.78201369	12.61506397
PAPPA2	1	20.90909091	43.97614775
PAQR6	0.921316166	74.11534702	97.9737162
PAQR7	1	65.55229717	54.35651016
PARK7	1	54.68230694	43.83141319
PARP1	0.999680817	41.23167155	41.42303016
PARS2	1	39.53079179	58.09066173
PATJ	0.997845601	96.38318671	66.70526255
PAX7	0.930450029	34.05669599	29.2305911
PBX1	0.814655172	24.2228739	1.933653679
PBXIP1	1	82.26783969	50.43130898
PCNX2	0.943629698	75.4740958	69.08469866
PCP4L1	0.948837209	60.05865103	33.74630927
PCSK9	0.866227037	96.80351906	94.30324784
PDC	1	53.06940371	82.45817171
PDE4B	0.980604252	11.5542522	16.71394662
PDE4DIP	0.985159171	1.83773216	N/A
PDIK1L	1	30.01955034	1.800497887
PDPN	1	61.81818182	80.04978869
PDZK1	0.529596977	56.91104594	89.29543218
PDZK1IP1	1	71.05571848	33.86209691
PEA15	0.865384615	44.25219941	0.920511781
PEAR1	0.966228893	71.40762463	51.47918717
PEF1	0.971297359	50.24437928	39.01464714
PER3	0.987611096	80.0684262	70.52625485
PEX10	0.892554194	84.61388074	75.74827766
PEX11B	0.879012346	34.46725318	43.81404504
PEX14	1	70.34213099	17.91234875
PEX19	1	57.71260997	99.11422451
PFDN2	1	47.90811339	32.13107161
PFKFB2	1	40.26392962	12.00717883
PGBD2	1	28.85630499	56.94436404
PGBD5	0.791744841	17.58553275	27.84113935
PGD	1	34.65298143	35.33838939
PGLYRP3	1	84.13489736	43.44352458
PGLYRP4	1	83.92961877	64.34898396
PGM1	1	56.30498534	53.76599317
PHACTR4	1	40.29325513	40.50830776
PHC2	0.965425532	15.90420332	30.95003763
PHF13	1	27.81036168	6.350952353
PHGDH	1	31.53470186	45.23823308
PHLDA3	0.958333333	55.07331378	28.50691831
PHTF1	0.993280134	30.14662757	49.52237596
PI4KB	0.985381272	6.490713587	8.48144503
PIAS3	0.962867457	12.01368524	23.31384241
PIFO	1	64.39882698	73.85514966
PIGC	1	65.92375367	84.95918485
PIGK	1	22.41446725	45.96190586
PIGM	1	26.03128055	90.02489434
PIGR	0.980694981	46.17790811	30.82267122
PIGV	1	31.77908113	83.37289411
PIK3C2B	0.975939551	59.51124145	26.53273896
PIK3CD	0.976079528	8.699902248	3.757309095
PIK3R3	0.852694611	34.2228739	82.2671221
PINK1	0.868658399	79.70674487	34.00683147
PIP5K1A	1	32.31671554	19.1049615
PITHD1	0.695121951	35.7771261	22.26017484
PKLR	1	60.78201369	41.4751346
PKN2	0.996051333	13.96871945	12.53401262
PKP1	1	58.45552297	63.42847218
PLA2G2A	1	58.82697947	15.94395878
PLA2G2D	1	81.00684262	38.23308053
PLA2G2E	0.904761905	68.20136852	87.04336247
PLA2G2F	0.949386503	70.64516129	89.70647832
PLA2G4A	1	30.46920821	13.9118856
PLA2G5	1	51.23167155	83.44815608
PLCH2	0.759400231	79.74584555	27.56903838
PLD5	0.880290206	39.24731183	19.24390668
PLEKHA6	0.907229289	77.88856305	52.9381115
PLEKHG5	0.870239774	93.92961877	42.8819545
PLEKHM2	0.891581633	84.48680352	25.59485903
PLEKHN1	0.877846791	98.93450635	76.42563538
PLEKHO1	0.9744	50.34213099	38.36044694
PLK3	0.844767151	42.62952102	33.13842413
PLOD1	0.965425532	51.95503421	49.44711399
PLPP3	1	25.39589443	31.10056157
PLPPR4	0.90328152	7.458455523	11.68297343
PLPPR5	1	30.4398827	7.254095988
PLXNA2	1	4.780058651	22.29491113
PM20D1	0.990366089	86.62756598	58.32223702
PMF1	0.845333333	73.05962854	98.90001737
PMF1-BGLAP	0.942513369	83.19648094	99.36316795
PMVK	1	68.85630499	72.77253517
PODN	0.921282799	94.18377322	27.33167371
POGK	0.94679696	37.43890518	9.587217044
POGZ	1	2.75659824	12.16928154
POLR3C	1	65.60117302	20.95756383
POLR3GL	0.845814978	52.55131965	52.24917501
POMGNT1	1	27.74193548	34.05893591
POU2F1	0.949017969	23.14760508	21.17756035
PPCS	0.947033898	38.26001955	58.21802814
PPIE	0.883992806	62.17008798	76.96404794
PPIH	1	38.4457478	32.97053204
PPM1J	0.83011583	91.52492669	91.11329821
PPOX	1	28.52394917	18.4507613
PPP1R12B	0.947516138	18.05474096	46.57558039
PPP1R15B	1	35.73802542	75.44722978
