Gene_Name	RVIS_ExAC
ADORA1	21.89024758
CHI3L1	95.97012228
CHIT1	96.84958737
BTG2	45.57556774
PRELP	73.8630203
OPTC	77.48328414
ATP2B4	19.31811337
LAX1	92.34985844
ETNK2	50.26203241
GOLT1A	66.09842781
PLEKHA6	70.3933498
PPP1R15B	29.45605686
PIK3C2B	12.57755557
MDM4	28.4561171
LRRN2	35.11836636
CNTN2	65.58038672
TMEM81	82.00710801
DSTYK	34.35937594
NUAK2	35.87133305
CDK18	73.21245708
MFSD4	21.58303717
ELK4	36.08818746
SLC45A3	23.71543883
RAB7L1	41.06981507
PM20D1	85.92855852
CTSE	80.35660502
RASSF5	62.82151678
EIF2D	20.546955
MAPKAPK2	39.00367448
IL10	68.97174869
IL19	67.1405337
IL20	83.45882778
IL24	51.1053551
FAIM3	67.75495452
PIGR	39.87711584
C1orf116	92.88597072
C4BPB	51.40051804
C4BPA	50.78609722
CR2	97.95795434
CD46	38.19047045
CAMK1G	30.08854888
LAMB3	98.78922956
G0S2	67.42967291
HSD11B1	20.70357207
TRAF3IP3	52.87633275
C1orf74	39.70242756
IRF6	27.78748268
DIEXF	80.10360822
SERTAD4	46.82850431
HHAT	75.95325583
KCNH1	2.313113668
TRAF5	70.36925486
RD3	85.00692729
SLC30A1	8.16818264
NEK2	39.42533582
INTS7	3.656406241
DTL	3.843141979
PPP2R5A	18.55309921
TMEM206	17.72182399
NENF	54.6292392
ATF3	63.42991386
FAM71A	90.78971146
BATF3	58.15914704
NSL1	71.44147943
FLVCR1	43.98530209
VASH2	40.49153665
ANGEL2	39.37112222
RPS6KC1	20.75778568
PTPN14	8.029636769
KCTD3	8.51153545
USH2A	99.78916933
ESRRG	9.680139751
GPATCH2	62.92994398
SPATA17	55.74965364
RRP15	76.58574785
TGFB2	19.05306909
LYPLAL1	77.39292814
IARS2	26.74537678
MARC2	71.82097464
MARC1	91.9101259
HLX	55.6894163
DUSP10	17.19173544
HHIPL2	87.91639058
TAF1A	82.10951148
AIDA	48.8585025
BROX	13.51123426
FAM177B	77.50135534
DISP1	6.379133787
C1orf65	41.96132763
TP53BP2	5.734594302
FBXO28	51.47280284
DEGS1	46.64176857
NVL	54.82802241
CNIH4	82.80224083
CNIH3	57.26763448
LBR	75.53761822
SRP9	55.91229444
EPHX1	89.94638877
LEFTY1	93.33775074
LEFTY2	35.41352931
H3F3A	57.63508222
ACBD3	62.25528583
MIXL1	58.98439853
LIN9	9.860851756
PARP1	17.17968797
ITPKB	83.15764111
PSEN2	40.20239745
ADCK3	71.17041142
CDC42BPA	2.355279802
JMJD4	66.62249262
SNAP47	88.07903138
PRSS38	94.72923318
WNT3A	20.66742967
ARF1	38.22661285
C1orf35	73.64616589
MRPL55	73.43533522
GUK1	55.88819951
GJC2	34.84127462
OBSCN	99.97590507
TRIM17	32.28721161
HIST3H3	58.23745557
HIST3H2A	37.26883923
HIST3H2BB	23.46244202
RHOU	37.21462562
SPHAR	65.71893259
CCSAP	77.14595506
ACTA1	18.74585868
NUP133	26.37190531
ABCB10	31.9257876
TAF5L	11.54749714
GALNT2	16.69778929
COG2	20.70959581
AGT	90.8860912
CAPN9	96.43394976
C1orf198	68.92355882
TTC13	8.457321848
ARV1	28.78139871
C1orf131	63.5443648
GNPAT	25.82976929
EXOC8	10.43310644
SPRTN	43.85880369
EGLN1	42.28660924
TSNAX	22.35407506
NTPCR	68.06216493
KIAA1804	87.03090175
KCNK1	37.3351003
SLC35F3	14.17384495
TARBP1	41.81073429
IRF2BP2	21.81796277
TOMM20	42.43117884
GGPS1	48.7862177
TBCE	82.76609843
B3GALNT2	34.26299621
GNG4	61.48424794
NID1	89.81386663
GPR137B	48.25010542
EDARADD	44.83464852
LGALS8	40.29275345
ACTN2	22.28781399
MTR	20.86018915
ZP4	85.27197157
CHRM3	48.99704837
FH	17.99891573
KMO	55.74965364
EXO1	91.72941389
PLD5	34.99186796
ZNF238	6.168303114
ADSS	22.53478706
C1orf101	66.9598217
DESI2	49.42473345
TFB2M	37.63628697
CNST	69.4235287
AHCTF1	69.21872176
ZNF496	19.59520511
NLRP3	11.91494488
OR2C3	88.4765978
C1orf150	65.90566833
TRIM58	39.12414915
OR2L13	80.97102584
ACP1	44.75633998
TPO	54.82199867
RNASEH1	23.8901271
RPS7	43.71423408
COLEC11	66.77308596
TSSC1	23.69736763
TRAPPC12	10.78248298
ADI1	82.8865731
RSAD2	67.88145292
RNF144A	31.43184146
ID2	41.06981507
MBOAT2	60.99632552
ASAP2	2.855249684
ITGB1BP1	37.26883923
CPSF3	9.168122402
ADAM17	18.90247575
YWHAQ	23.82988977
KLF11	18.61333655
RRM2	27.18510933
C2orf48	50.61743268
HPCAL1	32.75103909
ODC1	6.02373351
NOL10	82.31431841
ATP6V1C2	76.31467984
PDIA6	18.64947895
KCNF1	8.439250648
C2orf50	83.19378351
PQLC3	78.56153244
E2F6	57.74953316
NTSR2	84.73585929
LPIN1	10.16806216
TRIB2	30.20299982
FAM84A	61.3517258
NBAS	30.01626408
DDX1	11.63785314
MYCN	14.74609963
FAM49A	25.73941329
VSNL1	41.9553039
SMC6	6.650201795
GEN1	65.25510511
KCNS3	46.40081923
RDH14	56.8580206
OSR1	38.36515873
WDR35	67.26100837
LAPTM4A	60.86982712
SDC1	60.74332872
PUM2	1.849286188
RHOB	35.32919704
HS1BP3	80.10963195
C2orf43	72.41732426
APOB	18.19769893
UBXN2A	52.58116981
C2orf44	44.03349196
FKBP1B	43.77447142
SF3B14	56.18938618
TP53I3	67.75495452
PFN4	71.11017409
ITSN2	34.80513222
NCOA1	0.975844829
CENPO	72.92331787
ADCY3	3.806999578
DNAJC27	48.42479369
POMC	62.34564183
DNMT3A	2.108306729
KIF3C	15.42678152
RAB10	40.8770556
HADHA	12.46310463
HADHB	10.47527257
CCDC164	97.31943859
OTOF	92.94018433
KCNK3	50.61743268
C2orf18	19.31208963
CENPA	69.11029456
DPYSL5	8.662128787
MAPRE3	21.36618276
AGBL5	11.11981206
EMILIN1	86.63333534
KHK	84.44069634
ABHD1	43.58171195
PREB	65.87554967
C2orf53	83.90458406
SLC5A6	26.48033251
C2orf28	56.25564725
CAD	0.066261069
SLC30A3	92.0908379
DNAJC5G	74.57984459
TRIM54	57.23751581
MPV17	73.8449491
GTF3C2	4.674417204
SNX17	9.228359737
ZNF513	29.14282272
PPM1G	30.95596651
NRBP1	24.71537859
KRTCAP3	35.2689597
IFT172	33.73290766
FNDC4	35.1063189
GCKR	55.6713451
ZNF512	10.48732004
CCDC121	58.29166918
GPN1	51.74989458
MRPL33	56.46045419
RBKS	65.70086139
BRE	13.86061081
FOSL2	16.92669116
SPDYA	51.62339618
TRMT61B	62.00831275
FAM179A	99.70483706
CLIP4	16.62550449
YPEL5	47.15980965
LCLAT1	45.24426239
GALNT14	65.36955605
EHD3	13.45099693
XDH	88.63321487
MEMO1	36.51587254
DPY30	59.12896813
SPAST	33.70881272
SLC30A6	51.57520631
YIPF4	34.21480634
CRIM1	13.70399374
STRN	6.36708632
CCDC75	72.17035118
EIF2AK2	7.505571953
CEBPZ	36.37130293
C2orf56	42.24444311
PRKD3	11.07764592
QPCT	55.41232456
CDC42EP3	31.43184146
FAM82A1	89.67532076
CYP1B1	74.14011204
ATL2	57.35196675
GALM	48.88259743
GEMIN6	27.99831335
DHX57	22.8841636
SOS1	2.180591531
MAP4K3	14.13167881
TMEM178A	30.79934944
THUMPD2	25.98036263
SLC8A1	6.14420818
EML4	19.84217818
COX7A2L	58.43021505
KCNG3	13.28233239
OXER1	98.18083248
ZFP36L2	23.01668574
PLEKHH2	33.14258177
DYNC2LI1	76.97729052
ABCG5	95.45810493
ABCG8	86.48876574
PPM1B	15.19787965
SLC3A1	34.49189808
CAMKMT	20.18553099
SIX3	53.16547196
SIX2	48.99102464
SRBD1	79.6156858
PRKCE	11.25835793
EPAS1	23.46846576
ATP6V1E2	74.36901391
PIGF	75.63399795
CRIPT	46.79236191
SOCS5	6.794771399
C2orf61	92.1269803
CALM2	53.62929944
EPCAM	85.84422625
MSH2	8.656105054
MSH6	1.542075779
FBXO11	4.090115053
FOXN2	12.79440998
PPP1R21	12.08963315
STON1-GTF2A1L	44.06963436
STON1	81.52520932
LHCGR	30.36564062
FSHR	5.102102283
NRXN1	2.276971267
ASB3	56.53876273
ERLEC1	48.53924462
GPR75	30.22107102
ACYP2	74.62803446
RTN4	35.78097705
MTIF2	19.01692669
CCDC104	47.40678272
SMEK2	3.831094512
PNPT1	40.73850973
EFEMP1	17.57123065
VRK2	79.80242154
FANCL	87.35618336
BCL11A	3.041985423
PAPOLG	3.849165713
REL	28.03445576
PUS10	7.114029275
PEX13	83.09740377
KIAA1841	41.13607614
AHSA2	80.11565568
COMMD1	85.39846997
B3GNT2	36.14842479
TMEM17	63.36365279
EHBP1	6.734534064
OTX1	14.07144148
MDH1	25.21534847
UGP2	12.19203662
PELI1	12.60767424
LGALSL	69.69459671
AFTPH	59.74941269
SLC1A4	35.61833624
CEP68	90.09095838
ACTR2	29.52231793
ETAA1	80.39877116
C1D	55.53882296
WDR92	42.48539245
PNO1	85.36232757
CNRIP1	65.21293898
PLEK	79.29040419
APLF	77.88687428
PROKR1	20.13131739
BMP10	55.7978435
GKN1	45.70808987
ANTXR1	44.19613276
AAK1	25.82976929
ANXA4	62.25528583
GMCL1	33.56424312
MXD1	30.50418649
ASPRV1	64.00216854
PCBP1	13.54737666
C2orf42	31.690862
TIA1	32.86549003
PCYOX1	85.87434492
SNRPG	54.20155412
FAM136A	79.07957352
TGFA	88.22962472
ADD2	15.57135112
CLEC4F	98.78320583
VAX2	90.93428107
ATP6V1B1	23.31184868
ANKRD53	62.43599783
TEX261	45.48521173
MCEE	72.48358533
MPHOSPH10	97.5905066
ZNF638	2.897415818
DYSF	79.3988314
CYP26B1	86.96464068
SPR	41.61195109
SFXN5	80.27227275
RAB11FIP5	43.47328474
PRADC1	68.76694175
EGR4	47.11764352
NAT8	91.95831576
TPRKB	57.82181796
DUSP11	22.65526173
STAMBP	54.08710319
ACTG2	19.66748991
DGUOK	57.32787181
MTHFD2	33.81121619
SLC4A5	5.162339618
DCTN1	2.535991808
WDR54	57.8459129
RTKN	21.63122703
INO80B	36.87127281
WBP1	71.62821517
MRPL53	62.40587916
CCDC142	79.08559725
PCGF1	53.53894344
TLX2	50.03313053
DQX1	31.62460093
HTRA2	31.871574
LOXL3	30.82344437
DOK1	46.87067044
SEMA4F	16.14962954
HK2	37.79892778
TACR1	24.64911752
FAM176A	75.99542196
MRPL19	49.02716704
GCFC2	98.85549063
REG3G	88.39828926
REG1B	74.41118005
REG1A	30.79934944
REG3A	65.07439311
LRRTM1	21.19751822
SUCLG1	62.25528583
TMSB10	56.52069152
TCF7L1	42.88295886
RETSAT	94.16300223
ELMOD3	75.17017047
CAPG	62.73116077
SH2D6	88.57900126
MAT2A	22.54683453
GGCX	3.921450515
VAMP8	65.21293898
VAMP5	47.29233179
RNF181	74.45936992
SFTPB	93.24739474
GNLY	93.30160834
ATOH8	39.82290223
ST3GAL5	54.17745919
MRPL35	67.30919824
REEP1	61.82157701
KDM3A	2.945605686
RMND5A	30.58249503
CD8A	36.24480453
CD8B	76.04963556
KRCC1	65.78519366
FABP1	43.0696946
THNSL2	90.9403048
C2orf51	84.77200169
RPIA	49.9367508
TEKT4	97.7892898
MAL	51.68363352
MRPS5	68.94765376
ZNF514	28.2934763
PROM2	75.52557075
KCNIP3	61.98421782
FAHD2A	80.39274742
STARD7	38.81693874
TMEM127	54.27986266
CIAO1	69.35726763
SNRNP200	0.403590145
NCAPH	34.0461418
LMAN2L	7.830853563
CNNM4	3.066080357
CNNM3	38.33504006
ANKRD23	36.87127281
ANKRD39	65.14065418
SEMA4C	46.14782242
FAHD2B	65.85145473
COX5B	69.73676285
ACTR1B	17.34835251
CNGA3	83.99494006
UNC50	36.24480453
MGAT4A	50.0632492
TSGA10	83.9828926
C2orf15	66.55623155
LIPT1	37.53990723
MITD1	38.11216192
MRPL30	61.2071562
LYG2	58.64104572
LYG1	71.85109331
TXNDC9	46.72610084
REV1	15.55327992
LONRF2	24.78766339
CHST10	73.73049816
NPAS2	48.43081742
RPL31	42.1902295
C2orf29	66.22492621
RNF149	68.14047347
IL1R2	59.80362629
IL1R1	18.29407867
IL1RL2	78.82055298
IL1RL1	96.09059695
IL18R1	18.58924161
IL18RAP	48.06336968
SLC9A2	4.035901452
MFSD9	93.50641528
TMEM182	57.70134329
MRPS9	57.47846515
GPR45	14.20998735
TGFBRAP1	3.813023312
C2orf49	71.04993675
FHL2	35.49183784
C2orf40	87.76579724
ST6GAL2	72.784772
SLC5A7	37.46762243
SULT1C2	76.56165291
SULT1C4	81.00716824
RANBP2	8.806698392
CCDC138	27.52846214
EDAR	39.9072345
NPHP1	38.6663454
BCL2L11	31.11258358
ANAPC1	77.44714174
MERTK	50.81621589
FBLN7	63.66483947
TTL	21.90831878
POLR1B	10.3909403
CHCHD5	70.87524848
SLC20A1	10.1379435
CKAP2L	90.21745678
IL1A	90.19938558
IL1B	28.37178483
IL37	81.00716824
IL36G	69.2608879
IL36B	79.51930607
IL36RN	84.79609662
IL1F10	85.95265345
IL1RN	27.3597976
CBWD2	74.51358352
FOXD4L1	94.82561291
RABL2A	84.10336727
SLC35F5	54.84609361
DDX18	82.93476297
CCDC93	48.06336968
INSIG2	51.1776399
EN1	39.60002409
MARCO	94.18709716
STEAP3	92.62695018
DBI	63.42991386
SCTR	86.04903319
TMEM177	79.13378712
PTPN4	21.09511475
EPB41L5	46.91886031
RALB	37.26883923
INHBB	25.60086742
TFCP2L1	13.607614
MKI67IP	54.17745919
GYPC	85.1695681
BIN1	43.03957593
ERCC3	2.246852599
PROC	12.5474369
IWS1	9.933136558
LIMS2	43.40702367
GPR17	90.95235227
WDR33	1.903499789
POLR2D	57.02066141
AMMECR1L	63.91783627
SAP130	2.343232335
UGGT1	1.740858984
CCDC74B	94.05457503
SMPD4	40.26865851
TUBA3E	83.70580086
CCDC115	50.55117162
IMP4	43.82868502
PTPN18	73.21245708
GPR148	89.98253117
FAM123C	79.80844527
ARHGEF4	33.9377146
PLEKHB2	54.79790374
CCDC74A	98.18685621
GPR39	48.32841395
MGAT5	11.80049395
TMEM163	41.01560147
ACMSD	78.18806096
CCNT2	13.45099693
YSK4	93.71724595
R3HDM1	15.21595085
LCT	7.969399434
MCM6	63.65881573
DARS	28.59466297
HNMT	59.1048732
LRP1B	0.44575628
KYNU	27.96819469
ARHGAP15	9.517498946
GTDC1	92.74742485
ZEB2	9.529546413
ORC4	49.17173664
LYPD6	70.03192579
MMADHC	68.18866333
RND3	31.95590627
RBM43	86.13938919
NMI	69.35726763
TNFAIP6	75.23040781
RIF1	19.88434432
ARL5A	43.36485754
STAM2	21.78182037
ARL6IP6	58.82778146
RPRM	42.75043672
GALNT13	18.64947895
KCNJ3	19.65544244
NR4A2	27.68507921
GPD2	37.04596109
GALNT5	36.80501175
CYTIP	52.11734233
ACVR1C	18.89645202
ACVR1	11.92096862
UPP2	67.46581531
WDSUB1	54.02686585
BAZ2B	5.180410819
MARCH7	43.02150473
LY75	34.97379676
ITGB6	57.27365821
RBMS1	16.13758207
TANK	89.04885248
DPP4	14.95693031
IFIH1	92.98235046
GCA	69.21269803
KCNH7	3.698572375
FIGN	4.752725739
GRB14	57.13511234
COBLL1	31.43786519
SLC38A11	31.84747907
CSRNP3	21.92638998
GALNT3	17.1314981
B3GALT1	30.95596651
CERS6	37.52183603
SPC25	40.58791639
G6PC2	87.86820071
DHRS9	81.09150051
LRP2	68.80910789
BBS5	44.10577676
KBTBD10	56.83392567
PPIG	10.90295765
KLHL23	9.354858141
SSB	34.35335221
GAD1	15.42075779
TLK1	12.68598277
DCAF17	22.28179025
CYBRD1	83.73591952
HAT1	39.00367448
METAP1D	70.19456659
DLX1	41.27462201
DLX2	63.70098187
ITGA6	3.445575568
PDK1	71.14029275
ZAK	17.03511837
CDCA7	17.23992531
SP3	12.49924703
OLA1	41.75652069
CIR1	39.27474249
SCRN3	81.33847359
GPR155	7.312812481
WIPF1	27.82964882
CHRNA1	23.76965243
ATF2	20.95656888
ATP5G3	57.87603156
HOXD13	55.96048431
HOXD10	42.22034817
HOXD9	58.90608999
HOXD8	72.81489067
HOXD4	38.31094512
HOXD3	34.02204686
HOXD1	48.42479369
MTX2	46.64176857
HNRNPA3	29.70302994
AGPS	12.42696223
TTC30A	77.07367026
OSBPL6	3.150412626
PRKRA	70.87524848
FKBP7	25.93819649
UBE2E3	56.75561713
NEUROD1	77.69411481
SSFA2	45.58159147
PDE1A	14.95090657
FRZB	51.34028071
NCKAP1	2.282995
DUSP19	86.05505692
NUP35	30.38371182
ZNF804A	69.76688151
ITGAV	12.66188784
CALCRL	35.77495332
TFPI	67.51400518
GULP1	36.41346907
DIRC1	74.29672911
COL3A1	7.981446901
WDR75	70.04999699
SLC40A1	60.1289079
ASNSD1	21.45653876
ORMDL1	37.93747365
PMS1	81.40473465
MSTN	67.02608277
HIBCH	51.74989458
INPP1	25.36594181
MFSD6	21.98060358
NAB1	8.836817059
GLS	31.43184146
STAT1	14.89066924
STAT4	31.00415638
MYO1B	2.542015541
SDPR	74.55574965
TMEFF2	28.78139871
STK17B	35.77495332
GTF3C3	8.330823444
C2orf66	54.67742907
PGAP1	4.638274803
COQ10B	45.70808987
HSPE1	55.59303656
MOB4	43.45521354
RFTN2	54.5388832
BOLL	63.91783627
PLCL1	5.939401241
SATB2	5.294861755
C2orf47	40.49153665
KCTD18	66.88151316
CLK1	7.457382085
PPIL3	65.90566833
ORC2	19.26389977
FAM126B	7.15619541
NDUFB3	63.24317812
CFLAR	43.82868502
CASP10	46.31648696
CASP8	24.35997831
ALS2CR12	73.62207096
TRAK2	23.34799108
STRADB	42.94319619
CDK15	79.68194687
FZD7	3.650382507
SUMO1	56.52069152
NOP58	7.403168484
ICA1L	58.46635745
WDR12	63.20101199
CYP20A1	83.22992591
ABI2	18.02301066
RAPH1	19.92651045
CD28	62.34564183
CTLA4	44.54550931
ICOS	55.44244323
NRP2	27.13691946
NDUFS1	4.837058009
EEF1B2	27.63688934
GPR1	69.71266791
ADAM23	9.872899223
FASTKD2	60.17709777
CPO	74.04373231
KLF7	33.34738871
CREB1	32.02216734
METTL21A	81.01921571
CCNYL1	43.66604421
CRYGD	77.77242335
CRYGC	72.61008373
CRYGB	47.78627794
IDH1	36.75682188
PIKFYVE	0.692729354
PTH2R	73.47750136
MAP2	2.054093127
RPE	30.50418649
ACADL	65.44184085
MYL1	55.12318535
LANCL1	75.1039094
CPS1	7.541714355
ERBB4	0.921631227
IKZF2	32.43178122
SPAG16	33.20281911
BARD1	15.65568339
ATIC	44.50334317
FN1	13.61363773
TMEM169	27.31763147
XRCC5	39.9072345
SMARCAL1	50.65959882
RPL37A	51.2499247
IGFBP5	70.69453647
TNP1	57.58086862
TNS1	96.38575989
CXCR2	32.26311668
CXCR1	89.89217517
ARPC2	26.0104813
PNKD	87.28389856
TMBIM1	44.66598398
C2orf62	68.31516174
SLC11A1	77.62183001
CTDSP1	32.86549003
VIL1	64.37564002
USP37	48.51514969
BCS1L	57.53267875
RNF25	89.36811035
STK36	94.13890729
TTLL4	87.37425456
CYP27A1	82.41672188
PRKAG3	44.39491597
WNT10A	88.85609301
CDK5R2	39.47352569
CRYBA2	70.00180712
CCDC108	98.25311728
NHEJ1	44.66598398
CNPPD1	70.67044154
FAM134A	28.34166616
ZFAND2B	36.87127281
ABCB6	74.58586832
GLB1L	51.48485031
TUBA4A	11.35473767
DNAJB2	62.49021143
PTPRN	18.75790615
GMPPA	67.18269984
ASIC4	54.4123848
CHPF	27.95614722
INHA	67.41762544
SLC4A3	30.11264382
EPHA4	2.963676887
PAX3	59.27956147
CCDC140	55.44244323
SGPP2	33.07029697
FARSB	27.61279441
ACSL3	40.66622493
KCNE4	46.98512138
SCG2	20.63128727
MRPL44	54.99066321
SERPINE2	22.6130956
FAM124B	63.29739172
CUL3	9.324739474
IRS1	61.90590928
RHBDD1	89.63917836
MFF	57.07487501
TM4SF20	82.00710801
AGFG1	17.93867839
SLC19A3	81.55532799
CCL20	66.14059394
WDR69	88.57297753
PID1	45.66592374
FBXO36	88.09710258
SLC16A14	49.30425878
SP110	92.69321125
SP100	52.03301006
CAB39	31.73905186
ITM2C	60.47828444
GPR55	48.25010542
PSMD1	11.07162219
HTR2B	91.84988856
ARMC9	49.66568279
NMUR1	84.37443527
C2orf57	92.16914644
COPS7B	52.30407807
NPPC	84.85031022
ALPP	94.06662249
ALPPL2	91.91614963
ALPI	90.68128426
ECEL1	38.62417927
CHRND	85.44665984
EIF4E2	40.58791639
EFHD1	80.57948316
KCNJ13	34.154569
NGEF	6.535750858
NEU2	79.80242154
ATG16L1	11.98120595
DGKD	2.078188061
UGT1A9	78.62176977
UGT1A7	78.63984097
UGT1A6	47.41883019
UGT1A3	74.22444431
UGT1A1	24.31178845
SPP2	67.06222517
ARL4C	32.05228601
SH3BP4	69.97771219
AGAP1	9.78254322
GBX2	42.53960605
CXCR7	63.76724294
COPS8	52.02698633
MLPH	98.40973435
PRLH	59.0506596
RAB17	69.82109511
LRRFIP1	68.45370761
RAMP1	60.58068791
UBE2F	37.01584242
SCLY	69.55002711
ESPNL	99.27715198
ILKAP	28.13685923
PER2	68.02602253
HDAC4	8.553701584
NDUFA10	53.86422505
MYEOV2	50.76802602
OTOS	74.06782724
GPC1	79.98313355
ANKMY1	93.36786941
GPR35	87.95855671
AGXT	83.94072646
MTERFD2	68.36937534
PASK	31.66676706
PPP1R7	49.25004518
HDLBP	3.572073971
SEPT2	24.54671405
STK25	10.58369978
BOK	53.77386904
THAP4	35.00391543
DTYMK	40.79272333
NEU4	98.08445274
CHL1	23.29980122
CNTN6	12.25227396
CNTN4	21.00475875
IL5RA	61.78543461
TRNT1	28.19709656
CRBN	16.41467381
SETMAR	83.22992591
SUMF1	25.01054153
BHLHE40	33.76905006
ARL8B	57.26763448
C3orf32	81.90470454
CAV3	70.27287513
OXTR	40.29275345
RAD18	31.09451238
SRGAP3	3.084151557
THUMPD3	77.44714174
CPNE9	12.24625023
BRPF1	1.054153364
OGG1	70.49575327
CAMK1	28.87777845
TADA3	9.324739474
RPUSD3	92.13902777
CIDEC	77.10981266
JAGN1	60.58068791
IL17RE	83.05523764
IL17RC	79.58556713
CRELD1	41.78663936
EMC3	34.21480634
FANCD2	22.41431239
C3orf24	87.44051563
VHL	32.02216734
SEC13	18.12541413
ATP2B2	0.716824288
SLC6A11	15.16173724
SLC6A1	9.059695199
HRH1	75.81470996
ATG7	26.2454069
VGLL4	57.90615023
TAMM41	34.32925727
TIMP4	20.39636166
PPARG	15.72194446
TSEN2	65.27317631
RAF1	6.656225529
TMEM40	53.12330582
RPL32	61.86976688
HDAC11	28.4561171
WNT7A	12.68598277
CHCHD4	44.2925125
TMEM43	96.18697669
LSM3	36.79898801
C3orf19	38.33504006
NR2C2	12.35467743
MRPS25	76.48334438
ZFYVE20	47.90675261
CAPN7	4.481657731
SH3BP5	15.57737486
EAF1	60.86982712
HACL1	41.40714415
BTD	79.62773327
DPH3	54.13529305
OXNAD1	92.41611951
SATB1	4.30696946
KCNH8	27.03451599
RAB5A	33.46786338
KAT2B	21.09511475
SGOL1	75.74242516
ZNF385D	29.50424673
UBE2E2	35.37136317
UBE2E1	42.75043672
RPL15	61.02042046
THRB	34.58225408
RARB	11.78844648
OXSM	11.58966327
LRRC3B	32.23902175
EOMES	20.75176194
AZI2	51.88844046
TGFBR2	40.75658093
GADL1	89.25968315
STT3B	4.30696946
OSBPL10	6.608035661
CMTM8	64.74308777
CMTM6	60.15902656
DYNC1LI1	82.65767122
CNOT10	5.288838022
CCR4	18.51093308
CRTAP	78.18806096
FBXL2	17.40256611
UBP1	18.77597735
PDCD6IP	42.45527378
ARPP21	20.51683634
STAC	64.92379977
MLH1	40.22649238
LRRFIP2	52.08119993
GOLGA4	49.21992651
ITGA9	24.75754473
VILL	33.47388712
PLCD1	24.43226312
DLEC1	81.82037227
ACAA1	60.67104391
MYD88	30.91982411
OXSR1	21.89024758
SLC22A13	58.0627673
SLC22A14	98.10854768
XYLB	86.22372146
ACVR2B	6.740557798
EXOG	57.8459129
GORASP1	72.30889705
CSRNP1	19.09523523
XIRP1	98.9940365
CCR8	56.50262032
SLC25A38	76.42310704
RPSA	34.94970183
MYRIP	84.82621529
EIF1B	53.62929944
ENTPD3	87.40437323
ZNF621	52.77995301
CTNNB1	8.035660502
TRAK1	24.18529004
CCK	54.3943136
LYZL4	62.69501837
VIPR1	49.12354677
SEC22C	60.47828444
SS18L2	41.9553039
NKTR	46.05746642
KBTBD5	69.2247455
HHATL	86.88633215
CCDC13	81.13969038
CCBP2	53.2437805
CYP8B1	61.09270526
ZNF662	72.45949039
GTDC2	75.28462141
ANO10	85.51894464
ABHD5	62.14083489
C3orf23	40.08192278
ZNF445	29.13679899
ZNF167	72.12216132
ZNF660	58.82778146
ZNF197	14.99909644
ZNF35	51.1234263
ZNF502	50.58129028
ZNF501	90.53671466
KIAA1143	85.29004277
TMEM42	74.06782724
TGM4	95.60267454
ZDHHC3	52.22576953
EXOSC7	37.14234082
CLEC3B	32.46792362
CDCP1	54.24974399
LARS2	26.52249864
LIMD1	49.33437745
SLC6A20	33.48593458
LZTFL1	66.30323474
CCR9	60.47828444
FYCO1	97.70495753
CXCR6	16.35443648
XCR1	61.29148846
CCR1	49.51508945
CCR3	88.12722125
CCR5	82.03120294
RTP3	38.11216192
LRRC2	94.66297211
TDGF1	64.8575387
ALS2CL	84.41057768
PRSS50	91.21137281
MYL3	30.27528462
PTH1R	12.90886091
CCDC12	49.65363532
SETD2	1.120414433
KIF9	81.40473465
PTPN23	2.813083549
SCAP	1.560146979
CSPG5	43.91301729
SMARCC1	17.76399012
DHX30	1.752906451
CDC25A	24.67923619
CAMP	76.83272092
NME6	75.99542196
FBXW12	56.83392567
PLXNB1	20.98066382
CCDC51	78.3567255
ATRIP	22.25167159
TREX1	21.35413529
SHISA5	81.13366665
PFKFB4	9.806638154
UCN2	59.0506596
COL7A1	80.8204325
UQCRC1	28.98620565
CELSR3	4.391301729
NCKIPSD	70.44153967
IP6K2	17.49292211
PRKAR2A	71.20053009
SLC25A20	29.17896512
ARIH2	15.890609
P4HTM	28.19709656
WDR6	15.60146979
DALRD3	20.36021926
NDUFAF3	30.02831155
IMPDH2	8.692247455
QRICH1	5.318956689
QARS	7.300765014
LAMB2	62.29142823
CCDC71	58.32781158
KLHDC8B	15.64965966
C3orf62	65.53219686
USP4	19.72170351
RHOA	46.58755497
TCTA	78.60972231
AMT	16.94476236
NICN1	31.95590627
DAG1	16.52310102
BSN	0.433708813
APEH	9.372929342
GMPPB	21.22161316
FAM212A	61.53846154
UBA7	68.97777242
TRAIP	44.25034636
MST1R	4.023853985
MON1A	7.788687428
RBM6	9.083790133
RBM5	5.096078549
SEMA3F	8.740437323
GNAT1	24.42623938
GNAI2	31.67881453
C3orf45	75.83278116
HYAL3	32.72694416
HYAL1	39.31690862
HYAL2	11.27642913
RASSF1	60.67104391
ZMYND10	81.19390398
NPRL2	15.890609
CYB561D2	73.19438588
TMEM115	40.17830251
C3orf18	43.95518342
HEMK1	38.00975845
CISH	60.79151858
MAPKAPK3	18.02301066
TEX264	20.08312752
GRM2	17.51701705
IQCF2	78.3025119
IQCF1	87.07909162
RRP9	55.14728028
PCBP4	24.28769351
ABHD14B	76.83272092
ABHD14A	86.65743028
ACY1	77.2784772
RPL29	46.79236191
POC1A	78.15191856
ALAS1	29.32955846
TLR9	3.469670502
TWF2	22.6130956
WDR82	28.64887657
GLYCTK	56.12914885
BAP1	18.67959761
PHF7	17.10740317
SEMA3G	8.397084513
