Gene_Name	RVIS	LoF_FDR_ExAC	RVIS_ExAC	geneCov_ExACv2	RVIS_ExACv2	MTR_ExACv2
ADPGK	63.2	0.2736122	19.75784591	0.8448844879999999	37.85923754	88.28229028
ADPRH	24.19	0.7384324999999999	47.32245045	1.0	42.49266862	62.68164187
ADPRHL1	70.58	0.7976181999999999	80.44696103	0.97979798	86.97947214	72.17043941
ADPRHL2	18.59	0.8706789	22.31793265	0.808453237	21.49560117	33.64788977
ADPRM	60.31	0.3584432	57.12908861	1.0	50.55718475	89.62542697
ADRA1A	64.82	0.9655333	28.71513764	0.831527627	34.76050831	84.79708215
ADRA1B	17.75	0.6163914	31.871574	0.67389917	22.98142717	43.5998379
ADRA1D			40.44334679	0.679628555	41.7888563	
ADRA2A			62.82151678	0.657367668	49.22776149	
ADRA2B	35.99	0.6990704000000001	69.42955244			
ADRA2C		0.41143739999999995	34.154569	0.6270698339999999	23.87096774	6.426214323
ADRB1			34.10637913	0.638075314	27.86901271	
ADRB2	77.06	0.2228455	29.55846033	1.0	41.72043011	26.1911654
ADRB3	60.09	0.6457695999999999				
ADRBK1	6.17	0.001023291	2.584181676			
ADRBK2	14.02	0.01037724	14.49310283			
ADRM1	58.85	0.0038719809999999996	27.05258719	1.0	36.26588465	20.25704857
ADSL	18.06	0.2421974	30.76320704	1.0	30.47898338	50.69762056
ADSS	54.95	0.09481053	22.53478706	1.0	20.44965787	16.40131998
ADSSL1	52.25	0.1753274	16.46888742	0.77618775	58.83675464	96.52637064
ADTRP	77.7	0.5290577	41.20836094	0.924773022	43.43108504	82.40027789
AEBP1	62.21	0.008687492	22.93235347	0.9752600509999999	50.86999022	65.04949922
AEBP2	52.85	0.1379528	27.46822481	0.514533086	39.06158358	3.728362184
AEN	87.18	0.8955075000000001	88.75971327	1.0	86.48093842	45.31928443
AES	33.97	0.2518878	66.94777423	0.635294118	67.61485826	66.75157761
AF196779.12		0.1094778				
AFAP1	1.84	0.00047282199999999997	16.17974821	0.8864089279999999	18.73900293	53.61546923
AFAP1L1	44.1	0.09182089	67.12848624	0.9899117279999999	82.91300098	54.75597754
AFAP1L2	87.3	0.001073495	81.26618878	0.953736655	80.24437928	41.95565333
AFF1	5.91	6.49152e-07	18.39648214	0.9893446990000001	37.82991202	43.11352979
AFF2	7.2	5.954119999999999e-06	4.881656805	0.9864898059999999	7.053291536000001	20.216522899999998
AFF3	3.89	5.704069999999999e-06	3.325100898	0.957596254	3.773216031	38.58623285
AFF4	19.8	2.9724600000000003e-09	5.240648154	1.0	5.747800587	20.61020089
AFG3L2	17.91	0.03575994	5.300885489	0.95280716	5.6793743889999995	23.72488855
AFM	79.46	0.5598867	92.04264803	1.0	86.42228739	73.19516008
AFMID	83.36	0.18658629999999998	41.69628336	0.9451913129999999	62.23851417	88.36913101
AFP	71.57	0.02878881	55.01475815	1.0	47.51710655	59.82168703
AFTPH	66.24	1.7748300000000001e-06	59.74941269	1.0	43.14760508	50.07815666
AGA	86.71	0.4269914000000001	75.34485874	1.0	70.26392962	86.08232502
AGAP1	1.1	2.42283e-06	9.78254322	0.938877043	10.59628543	22.65964222
AGAP2	40.56	0.00936838	16.18577194	0.7355176929999999	19.37438905	47.86082325
AGAP2-AS1		0.7571095				
AGAP3	8.54	0.002070546	6.288777784	0.725040043	8.641251222000001	9.239854108
AGAP4						
AGAP5						
AGAP6			93.16908620000001	0.7620871229999999	95.43499511	
AGAP7						
AGAP8						
AGAP9						
AGBL1		0.1742898	98.16878501			
AGBL2	74.68	0.1392671	19.97470032	0.957508102	64.46725318	44.18456551
AGBL3	96.67					
AGBL4	83.25	0.8363384				
AGBL5	8.6	0.001681385	11.11981206	1.0	11.14369501	20.673884100000002
AGER	82.74	0.8315787	75.26655021	1.0	62.83479961	96.15585017
AGFG1	28.93	0.001198563	17.93867839	0.94980695	34.72140762	22.32385804
AGFG2	90.06	0.5590323	67.33931691	0.85033557	62.04301075	75.95669542
AGGF1	47.06	0.05087567	37.04596109	1.0	26.60801564	51.80918196
AGK	76.15	0.2596618	72.92331787	1.0	66.5200391	75.6035431
AGL	97.16	0.000520365	41.0216252	1.0	42.228739000000004	55.8791177
AGMAT	61.91	0.8095545	56.50262032	0.746999077	62.86412512	83.89393852
AGMO	76.45	0.01410714	94.51840251	1.0	90.77223851	59.98957911
AGPAT1	64.11	0.03697478	43.95518342	1.0	38.3773216	6.154113356
AGPAT2	67.3	0.7266094	90.66321306	0.967327888	87.17497556	89.6138482
AGPAT3	22.36	0.004134373	20.29998193	1.0	30.59628543	7.977768772
AGPAT4	21.41	0.06454407	29.58255527	1.0	29.04203324	30.567938399999996
AGPAT5	21.56	0.03493471	36.95560508	0.9341050759999999	29.51124145	97.73635153
AGPAT6	26.23	0.10465619999999999	16.68574182			
AGPAT9	46.99	0.4628347	49.62351666			
AGPHD1	80.82	0.4747659000000001	80.69995783			
AGPS	27.42	0.009032866	12.42696223	0.87238188	10.93841642	5.644647716000001
AGR2	42.88	0.24564789999999997	47.05138245	1.0	45.13196481	63.02321542
AGR3	39.68	0.9987461	54.5569544	1.0	46.49071359	86.19811266
AGRN	37.33	4.90286e-06	85.01897476	0.8219178079999999	98.62170088	34.97944769
AGRP	53.19	0.554289	53.53894344	0.975429975	50.76246334	24.47171887
AGT	79.61	0.9243059000000001	90.8860912	1.0	89.48191593	53.91651711
AGTPBP1	7.2	4.75742e-05	7.222456479	0.911564626	6.304985337000001	31.83002374
AGTR1	61.73	0.40651040000000005	45.32257093	0.915652879	53.479960899999995	32.64632664
AGTR2	72.23	0.6474439000000001	81.65680473	1.0	60.81504702	51.38076767
AGTRAP	45.13	0.446464	82.77814589	1.0	71.29032258	99.84368668
AGXT	84.1	0.17373029999999998	83.94072646	0.849056604	88.97360704	63.19689689
AGXT2	89.27	0.8199521000000001	74.65815312	0.9398872890000001	73.11827957	51.87865455
AGXT2L1	53.85	0.30818490000000004	14.49310283			
AGXT2L2	60.57	0.9483577	16.99897597			
AHCTF1	81.02	4.8268599999999996e-18	69.21872176	0.996268657	30.02932551	53.07705668
AHCY	48.69	0.01429487	30.08854888	0.97752809	36.36363636	16.67342095
AHCYL1	25.15	0.0011448489999999999	17.87844106	1.0	24.72140762	2.373646732
AHCYL2	25.15	0.09168701	19.31208963	0.8476755690000001	15.55229717	12.65558965
AHDC1	6.98	3.45857e-06	1.5902656469999998	0.9582294259999999	2.65884653	16.22184913
AHI1	78.07	0.03004926	79.78435034	0.9487726790000001	65.57184751	44.70560991
AHNAK	0.61	1.3294299999999998e-10	97.22305885	0.9949991570000001	98.60215054	86.96231112
AHNAK2	99.99		100.0	0.9967263959999999	100.0	
AHR	32.23	5.33243e-10	35.088247700000004	0.996907615	39.696969700000004	31.37266254
AHRR	90.79	0.2716579	41.76254443	0.9201451909999999	46.72531769	59.69432062
AHSA1	31.69	0.04712412	40.79272333	0.839847474	34.54545455	14.90186997
AHSA2	30.07	0.8052465999999999	80.11565568	1.0	74.99511241	93.29010595
AHSG	85.18	0.9720143	74.96536353	1.0	66.94037146	96.21953338
AHSP	76.67	0.7169386	70.4837058	1.0	62.10166178	90.3317316
AICDA	56.92	0.7585418	41.54569002	1.0	35.8455523	7.780929775
AIDA	44.54	0.4446822	48.8585025	0.9864158829999999	32.21896383	87.47177676
AIF1	64.11	0.6187493000000001	83.49497018	1.0	66.16813294	96.86794419
AIF1L	81.22	0.6418969	67.64050358	0.6738738740000001	64.27174976	96.91425925
AIFM1	34.6	0.006003714	32.5443787	1.0	46.23824451	8.440919354
AIFM2	26.93	0.9098465	85.47677851	0.9956521740000001	83.72434018	77.06825682
AIFM3	39.24	0.8659882	89.74760557	0.928870293	79.13000978	81.01661553
AIG1	30.07	0.8968328999999999	36.24480453	0.960835509	26.46138807	92.96011116
AIM1	97.91	0.3213788	97.807361	0.9883765240000001	98.94428152	81.61871128
AIM1L		0.5667224000000001				
AIM2	56.92	0.9615206000000001	38.774772600000006	1.0	46.94037146	52.81653448
AIMP1	60.31	0.48615519999999995	45.64182881	0.952657005	40.61583578	91.87749667
AIMP2	29.31	0.5330495	62.31552316	1.0	61.28054741	85.6944364
AIP	43.77	0.03734259	73.50159629	1.0	63.18670577	30.35373126
AIPL1	96.17	0.5378023000000001	77.12788386	1.0	86.08993157	89.41700921
AIRE	19.01	0.5050749	96.15083429	0.825443787	93.40175953	96.48584496
AJAP1	77.06	0.004206874	77.51942654	0.811501597	74.86803519	39.98147398
AJUBA		0.1730105	64.80934883	0.7860182370000001	58.65102639	37.22572801
AK1	43.57	0.1533288	56.8580206	0.978915663	55.82600196	25.16065536
AK2	68.13	0.438909	93.10884886	0.988126649	83.08895406	52.972847800000004
AK3	58.74	0.5840424	29.407867	0.958571429	40.23460411	85.7291727
AK4	47.79	0.6759819	48.20793928	0.889534884	40.303030299999996	34.77102993
AK5	12.33	0.01933275	11.1981206	0.96151637	11.37829912	13.30978985
AK6			51.47280284	0.962365591	58.30889541	
AK7	36.28	0.1023265	49.94277453	1.0	42.24828935	59.42221965
AK8	59.04	0.8026970999999999	61.19510873	0.83938172	66.70576735	59.97221097
AKAP1	66.27	0.0013022469999999999	60.3638335	1.0	80.12707722	51.62971111
AKAP10	53.98	0.00034205199999999997	42.0095175	0.95599022	32.04301075	69.96468477
AKAP11	95.1	1.0243599999999999e-08	73.11005361	0.999651932	39.95112414	57.56961732
AKAP12	89.55	0.00013018600000000002	92.65104512	0.96936502	76.41251222	86.89862792
AKAP13	97.64	6.034720000000001e-16	93.95217156	0.99027126	80.42033236	50.13605048
AKAP14	59.76	0.1728386	59.911242599999994	1.0	38.55799373	60.66114746
AKAP17A	16.78	0.006942131	96.59763314	0.894285714	98.27586207	18.01655763
AKAP2	95.16	0.000145915	84.94668996	0.94555479	80.0	72.40201471
AKAP3	93.03	0.05257375	87.82603458	1.0	86.16813294	70.64783188
AKAP4	84.61	0.00024357	79.8816568	1.0	68.49529781	42.66195797
AKAP5	86.08	0.02077206	65.98397687	1.0	57.34115347	34.4873502
AKAP6	71.65	2.40504e-15	4.879224143	1.0	14.38905181	53.22179123
AKAP7	96.13	0.302425	90.15721944	0.982514571	84.36950147	89.17385515
AKAP8	79.66	0.00017697400000000002	82.92873923	0.972313468	93.63636364	82.89237538
AKAP8L	30.56	0.0349911	34.37744714	0.878575013	23.04985337	70.49151855
AKAP9	68.45	1.63e-21	64.84549124	0.9860738259999999	18.90518084	54.25809066
AKD1	96.5	0.28122270000000005	75.04367207			
AKIP1	91.47	0.9053374	72.43539546	0.9861325120000001	69.45259042	74.38777282
AKIRIN1		0.3510696	41.12402867	0.626890756	45.18084066	28.04955711
AKIRIN2		0.0369621	54.13529305	0.622611465	53.67546432	16.86447056
AKNA	75.52	3.25329e-05	96.21107162	0.900681818	85.57184751	58.40907775
AKNAD1	88.11	0.7430226	96.07854948	1.0	86.95014663	86.14021884
AKR1A1	72.6	0.47577820000000004	59.92410096	1.0	57.71260997	67.21472819
AKR1B1	40.16	0.7985814	25.03463647	1.0	49.13978495	61.02587854
AKR1B10	75.43	0.7318286	80.69995783	1.0	81.36852395	41.04672031
AKR1B15	55.69	1.0	87.19956629	0.8580765640000001	89.00293255	86.27337463
AKR1C1	46.92	0.7222764	93.63291368	0.88247012	90.91886608	56.35963643
AKR1C2	46.74	0.3254384	86.78392868	0.757318225	72.27761486	25.70485729
AKR1C3	87.14	0.5704621999999999	94.87982652	0.943227092	94.58455523	69.93573786
AKR1C4	53.85	0.6458438	88.12722125	1.0	84.97556207	62.25901696
AKR1D1	16.36	0.7750281	25.36594181	1.0	30.33235582	52.59074857
AKR1E2	83.36	0.6574264	94.1931209	0.958958959	84.94623656	98.08950385
AKR7A2	85.68	0.9711673000000001	90.06686344	0.858695652	92.68817204	99.06790945
AKR7A3	97.3	0.999518	93.83169689	0.9254901959999999	90.59628543	38.65570544
AKR7L		0.8802554				
AKT1	8.32	0.01525845	8.433226914	1.0	12.39491691	2.721009668
AKT1S1	38.82	0.20520990000000003				
AKT2	16.36	0.0021252520000000002	7.891090898	1.0	30.3714565	25.44433509
AKT3	35.42	0.000689478	19.11330643	1.0	25.65004888	1.32576854
AKTIP	54.95	0.1103886	36.07011626	1.0	41.15347019	18.809703
AL031666.2		0.7033501				
AL133373.1		0.5784459				
AL133481.1						
AL138764.1		0.9014815				
AL163636.6		0.9276671000000001				
AL359736.1						
AL441883.1		0.9057561				
AL445989.1		0.8872186				
AL583828.1		0.9792945				
AL592284.1						
AL627171.2		0.939614				
ALAD	19.54	0.13331300000000001	43.09378953	1.0	39.39393939	19.53916517
ALAS1	45.49	0.0006053419999999999	29.32955846	1.0	25.75757576	22.862270600000002
ALAS2	63.36	0.006652618000000001	70.1183432	0.978678038	62.22570533	3.826781682
ALB	10.37	3.06527e-05	13.88470574	1.0	29.76539589	62.88427025
ALCAM	67.3	0.00025457400000000003	51.36437564	1.0	62.70772239	28.09008279
ALDH16A1	77.36	0.08735568	97.12065538	0.84876668	98.56304985	94.89376484
ALDH18A1	9.61	0.001054641	7.210409012	0.995921697	13.23558162	19.13390841
ALDH1A1	20.54	0.000817632	33.27510391	1.0	23.35288368	21.97649511
ALDH1A2	24.33	0.02116796	11.74025661	0.965123271	11.485826	17.66340531
ALDH1A3	18.72	0.03574163	11.68001928	0.936357908	27.34115347	24.54698084
ALDH1B1	50.45	0.461653	51.69568098	1.0	56.10948192	78.30139524
ALDH1L1	40.68	0.06490084	81.30835492	0.9352670679999999	90.63538612	71.04729925
ALDH1L2	7.24	0.4627880999999999	24.68525992	0.982517483	48.96383187	60.319573899999995
ALDH2	11.18	0.8420015	32.17878441	0.900124844	26.47116325	29.83847623
ALDH3A1	62.14	0.9946751	95.46412867	1.0	95.65982405	77.28825334
ALDH3A2	45.36	0.1923956	31.55833986	1.0	46.30498534	81.97186359999999
ALDH3B1		0.6005699999999999		0.631081081	53.12805474	36.85520755
ALDH3B2	97.85	0.5674617	99.54821999	1.0	98.76832845	97.76529844
ALDH4A1	67.52	0.15573789999999998	74.07987471	0.8981693359999999	80.65493646	78.25508018
ALDH5A1	76.36	0.42244220000000005	72.30889705	0.763485477	62.46334311	89.26069588
ALDH6A1	26.73	0.1611431	17.43870851	1.0	16.05083089	42.2914375
ALDH7A1	23.43	0.6858104	66.23697368	0.966232227	42.59042033	60.72483066
ALDH8A1	18.9	0.7535715000000001	53.09318716	1.0	67.01857283	85.60180629
ALDH9A1	52.15	0.2402491	75.95325583	1.0	76.93059629	73.82620274
ALDOA	18.59	0.1462776	24.96235167	0.91776571	26.35386119	14.09135645
ALDOB	58.74	0.1071974	46.40081923	1.0	53.38220919	60.63220054
ALDOC	18.59	0.04086274	33.81121619	1.0	32.61974585	32.80263996
ALG1	57.41	0.7684649	97.95193061	1.0	90.00977517	86.18074451
ALG10	33.2	0.3416053	58.12300464	1.0	28.46529814	79.51137614
ALG10B	95.64	0.4919692	94.4280465	0.9903181190000001	83.12805474	95.9184855
ALG11	22.51	0.529907	30.08854888	1.0	38.5826002	92.18433393
ALG12	16.68	0.1221873	58.0627673	1.0	70.10752688	70.65941064
ALG13	8.37	1.0769100000000002e-05	82.5443787	0.91147541	77.27272727	28.0206102
ALG14	66.82	0.6890217	61.73724474	1.0	54.81915934	55.06281479999999
ALG1L	96.24	0.9510196	91.59689175	1.0	90.29325513	80.16557633
ALG2	69.37	0.2562692	44.88283838	0.888446215	55.72825024	63.09847739
ALG3	17.91	0.506526	58.32781158	1.0	37.94721408	86.29074278
ALG5	60.09	0.1112683	61.06258659	1.0	45.21016618	21.57123835
ALG6	71.5	0.07141969	73.10402988	1.0	60.371456499999994	32.43790888
ALG8	79.46	0.1107173	85.63339558	0.907582938	66.63734115	78.68928385
ALG9	80.1	0.23248920000000003	43.75037648	0.9578651690000001	39.931573799999995	31.54634401
ALK	1.3	6.5852e-07	2.9335582189999996	0.9670351759999999	14.44770283	44.82139756
ALKBH1	64.61	0.6072125	69.67652551	1.0	72.50244379	93.75325653
ALKBH2	75.29	0.7878883000000001	80.04337088	1.0	77.45845552	95.16586579999999
ALKBH3	76.31	0.4290458	57.30980061	1.0	59.82404692	65.02055231
ALKBH4	48.35	0.1754576	54.17745919	0.93129771	52.38514174	27.71956232
ALKBH5	26.23	0.234634	11.35473767	0.866332498	13.5483871	2.425751172
ALKBH6		0.5836547	74.45936992	0.6775757579999999	74.21309873	99.0215944
ALKBH7		0.9674586	60.29757244	0.7935103240000001	54.11534702	82.66658947
ALKBH8	93.42	0.3419542				
ALLC	90.69	0.8539905000000001	95.74724414	0.988486842	95.4056696	88.89596479999999
ALMS1	98.28	0.000537739	40.96138787	0.9643683479999999	26.81329423	76.72668326
ALOX12	87.66	0.8359787000000001	75.36895368	0.914383562	57.79081134	76.57036994
ALOX12B	17.4	0.05889926	18.67959761	0.889454209	22.15053763	61.51218665
ALOX15	44.05	0.9859786	81.28425998	0.919157276	75.52297165	51.94233775
ALOX15B	90.46	0.8523751	96.83753991	0.899663946	96.26588465	85.15023447
ALOX5	9.21	0.03839124	8.216372508	0.8690418870000001	18.38709677	52.86284953
ALOX5AP	36.86	0.1329885	47.8886814	0.825701625	54.05669599	62.81479766
ALOXE3	8.54	0.8201894000000001	11.88482622	0.846450617	15.65004888	74.55566491
ALPI	27.03	0.9987362	90.68128426	0.9139520590000001	85.93352884	84.41498292
ALPK1	95.18	0.03239414	95.84964761	1.0	80.22482893	93.36536792
ALPK2	99.8	0.08934242	99.28919945	1.0	97.53665689	66.36947838
ALPK3	68.55	0.05024318	39.01572194	0.897680055	87.59530792	74.24303827
ALPL	53.98	0.33539070000000004	17.1314981	1.0	17.6344086	35.85364442
ALPP	94.44	0.9281879999999999	94.06662249	0.881067961	94.93646139	95.71006774
ALPPL2	78.8	0.8786091	91.91614963	0.8053691279999999	80.65493646	86.06495687
ALS2	3.89	7.42091e-06	1.608336847	0.9824324320000001	2.316715543	32.38580443
ALS2CL	9.81	0.7422828	84.41057768	0.980054091	82.49266862	95.43217739
ALS2CR11	98.71	0.8857904000000001				
ALS2CR12	14.08	0.6387761	73.62207096	1.0	65.54252199	68.39576217
ALS2CR8	64.82	0.06379622	27.76338775			
ALX1	72.38	0.05352852	68.18866333	1.0	57.771260999999996	44.14982921
ALX3	35.75	0.3964207	33.87145353	0.7327586209999999	36.64711632	77.29404273
ALX4	24.33	0.11523219999999999	46.55141257	0.883814103	64.6627566	39.28095872
ALYREF		0.1545892	41.61195109	0.680981595	41.58357771	0.8220922829999999
AMACR	94.89	0.23640879999999997	71.92940184	0.932134096	67.49755621	97.85792856
AMBN	95.64	0.38186509999999996	89.57291729	1.0	90.8113392	85.70022579
AMBP	22.65	0.8383166	59.80362629	1.0	55.845552299999994	86.08811440000001
AMBRA1	8.95	1.93329e-07	4.800915607	0.994445847	5.620723363	15.41133561
AMD1	46.2	0.08838137	27.02849226	1.0	30.83088954	6.866207376
AMDHD1	53.85	0.8593409	54.58707307	0.8941355670000001	62.228739000000004	98.30950038
AMDHD2	39.21	0.7920792	10.14396723	0.954374665	36.57869013	34.53945464
AMELX	58.26	0.3089691	28.10650888	1.0	37.61755486	9.662479012999999
AMELY		0.9645440999999999				
AMFR	7.05	0.4068565	12.77031504	0.87046371	12.83479961	64.21582817
AMH		0.8523976999999999				
AMHR2	9.47	0.1368313	17.1495693	0.93246311	20.73313783	58.18908123
AMICA1	82.74	0.3135823	88.31998072			
AMIGO1	56.92	0.06977768	27.78748268	1.0	22.33626588	5.876223007
AMIGO2	11.68	0.1181421	13.02933558	1.0	15.36656891	39.62832166
AMIGO3	51.92	0.9922635000000001	12.39081983	1.0	20.12707722	96.06322005
AMMECR1	46.2	0.09907148	52.36686391	0.8806262229999999	41.53605016	53.38389394
AMMECR1L	66.82	0.0013009130000000001	63.91783627	1.0	52.41446725	3.9020436519999997
AMN		0.5999699000000001		0.527738265	48.68035191	91.94117988
AMN1	46.2	0.5671596999999999	33.23293777	0.950062422	32.59042033	26.08695652
AMOT	68.44	0.000362481	20.26627219	0.62245827	30.87774295	31.23371736
AMOTL1	24.68	0.000122073	40.69031986	0.9832134290000001	44.37927664	48.75238812
AMOTL2	87.72	0.00053682	94.60273478	0.92871132	80.79178886	43.7619406
AMPD1	59.17	0.4155351	52.18962713	1.0	57.6344086	57.93434841
AMPD2	3.79	0.15727020000000003	2.5600867419999997	0.994179702	3.352883675	22.39333063
AMPD3	37.74	0.40275409999999995	36.37732667	1.0	43.26490714	52.54443351
AMPH	68.52	0.004807102	32.53418469	0.9672509229999999	38.61192571	38.32571065
AMT	28.01	0.5272899999999999	16.94476236	1.0	32.72727273	36.82047126
AMTN	93.95	0.8905811	81.88060959999999	1.0	68.98338221	47.21241244
AMY1A						
AMY1B						
AMY1C						
AMY2A		0.910942				
AMY2B	62.0	0.5424915	92.16914644	1.0	70.20527859	77.86140219
AMZ1	69.84	0.9781242	99.36750798	0.8978246540000001	99.36461388	98.37897296
AMZ2	80.1	0.8851469000000001	59.10487320000001	1.0	52.32649071	90.08857755
ANAPC1			77.44714174	0.660242565	7.859237537	
ANAPC10	68.72	0.4119573	49.15968918	1.0	46.35386119	20.95177445
ANAPC11	70.06	0.3018542	64.15276188	1.0	57.41935484	28.65165287
ANAPC13	49.39	0.8192611999999999	50.44876815	1.0	48.70967742	69.76784577
ANAPC15	59.43	0.38071550000000004	42.43117884	0.604006163	45.01466276	28.99322642
ANAPC16	78.16	0.7291258	65.21293898	1.0	65.09286413	11.01719447
ANAPC2	2.72	0.000961178	6.481537257	0.982121573	7.790811338999999	6.015168182000001
ANAPC4	12.33	0.003580346	6.228540449	1.0	8.778103617000001	15.46344005
ANAPC5	19.8	0.45362479999999994	13.27028492	1.0	15.96285435	44.04562033
ANAPC7	78.59	0.00042626800000000005	15.02319137	0.960954447	12.77614858	25.23012795
ANG	68.98	0.4789982	64.34552135	1.0	56.46138807	39.93515892
ANGEL1	82.3	0.43835109999999994	60.09878923	0.967789165	68.57282502	33.82736062
ANGEL2	45.36	0.005803821999999999	39.37112222	1.0	32.72727273	43.28721125
ANGPT1	30.37	0.00036724699999999996	19.61930004	1.0	37.58553275	31.63897412
ANGPT2	25.73	0.000858788	19.52894404	1.0	32.228739000000004	36.8378394
ANGPT4	60.65	0.9036758	52.83416662	1.0	54.69208211	67.00631043
ANGPTL1	18.06	0.7544922	42.0456599	0.931451613	44.74095797	48.63081109
ANGPTL2	10.73	0.07453692	8.08385037	1.0	18.11339198	34.89260696
ANGPTL3	45.26	0.265797	62.05047889	1.0	50.03910068	53.95704278
ANGPTL4	61.91	0.9563016	65.18282031	0.8265060240000001	60.8797654	96.19637585
ANGPTL5	75.43	0.8207735	92.16914644	1.0	92.05278592	81.30029526
ANGPTL6		0.9997014999999999	70.94753328	0.591322603	73.99804497	98.19371273
